ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock,Flop
56354A38,5,13,2,2,3,3,8,108,1,2,2,20160331,6.50,0,59,110,0
56585206,5,34,1,2,3,3,10,194,2,10,2,20160404,7.50,4,86,184,0
56584391,5,7,2,1,3,3,6,13,1,2,2,20160329,9.00,2,86,91,0
5655DC76,5,9,1,1,3,3,11,391,1,10,2,20160403,5.00,3,65,82,0
5658C016,5,13,2,2,4,4,12,77,1,2,2,20160329,8.00,2,85,150,0
56567C36,5,53,2,1,4,4,12,214,1,8,2,20160421,5.00,4,33,473,1
56567529,5,53,2,1,4,4,12,214,1,8,2,20160418,5.00,1,101,420,1
565C3197,5,33,2,1,4,15,41,163,1,8,1,20160418,6.50,1,35,200,0
565D6707,5,34,2,7,3,3,11,90,1,8,2,20160321,8.00,1,68,180,0
565C8480,5,33,2,1,4,15,41,163,1,8,2,20160526,6.50,6,27,258,1
565D8739,5,16,2,2,3,3,10,318,2,8,5,20160405,5.00,5,17,249,1
565E9E18,5,2,2,4,4,4,9,45,2,8,12,20160521,5.00,2,3,3,0
565C0957,5,6,2,4,4,4,12,44,1,9,5,20160420,2.50,3,62,316,0
565F6719,5,14,2,4,3,3,10,104,2,9,3,20160418,3.00,1,112,294,0
565F4080,5,14,2,4,4,4,12,46,1,9,10,20160412,3.00,2,135,120,0
565C1771,5,16,2,4,3,3,8,217,1,9,2,20160426,2.50,0,149,71,0
565E8D01,5,9,1,2,4,4,9,246,2,10,11,20160328,4.00,1,106,350,0
565EBD49,5,16,2,4,4,4,12,46,1,9,1,20160407,3.00,7,163,38,0
56144888,5,2,2,7,4,4,9,45,2,8,5,20160322,5.00,0,86,126,0
5614C513,5,9,2,2,4,15,40,247,2,9,2,20160408,4.00,5,19,59,0
56143670,5,2,2,7,4,4,9,45,2,8,11,20160323,5.00,0,12,330,0
565F2E62,5,14,2,4,4,4,12,46,1,9,2,20160412,3.00,2,204,237,0
565F3771,5,14,2,4,4,4,12,46,1,9,8,20160411,3.00,1,187,61,0
565EC860,5,16,2,4,4,4,12,46,1,9,1,20160410,3.00,10,91,23,0
565B4D69,5,9,2,2,4,4,12,155,1,2,2,20160429,9.00,5,35,439,1
565E7B83,5,9,1,2,4,4,9,246,2,10,5,20160329,4.00,2,57,459,1
565D5C96,5,7,2,2,4,4,12,171,1,8,8,20160305,8.00,6,97,129,0
565B5779,5,10,2,2,3,3,10,15,2,2,2,20160331,8.00,4,22,242,0
55CAFC24,5,45,2,1,4,15,43,435,2,8,2,20151231,4.00,0,40,156,0
55CAAA42,5,45,2,1,4,15,43,164,2,8,13,20160223,4.50,2,48,153,0
55CA0072,5,4,2,1,3,3,10,55,2,2,2,20160221,12.50,0,14,273,1
566FAB83,5,2,2,16,3,3,10,112,2,2,2,20160315,5.00,2,109,51,0
56B08989,5,16,2,4,3,3,8,217,2,9,5,20160310,2.50,0,51,262,0
5606E763,5,10,2,4,3,3,10,15,2,9,3,20160301,4.00,2,45,110,0
56058C16,5,9,1,4,4,4,12,155,1,10,5,20160229,6.50,1,144,92,0
55DB6A30,5,83,2,5,3,8,37,365,1,9,13,20160128,3.00,0,39,9,0
55DB3B83,5,80,2,1,4,15,48,436,1,8,8,20160209,4.00,2,29,256,1
56460824,5,11,1,2,3,3,6,84,1,10,2,20160325,3.00,12,48,119,0
56A51C64,5,9,2,1,4,4,9,211,2,8,11,20160508,6.50,0,19,81,0
569CBE22,5,52,2,1,4,4,12,214,1,8,1,20160428,5.00,0,58,89,0
565F0117,5,16,1,4,4,4,9,26,2,10,11,20160330,3.00,0,62,157,0
565F1335,5,16,1,4,4,4,9,26,2,10,5,20160330,3.00,0,131,73,0
565F1C44,5,16,1,4,4,4,9,26,2,10,12,20160331,3.00,0,90,87,0
56C45456,5,9,2,4,4,4,12,406,1,9,2,20160524,4.00,9,153,269,0
55BEBC88,5,13,2,2,4,4,12,77,1,8,2,20160104,9.00,8,71,275,1
55BF5945,5,13,2,2,3,3,6,277,1,8,2,20151230,6.50,0,18,187,0
55BEBB87,5,13,2,2,4,4,12,77,1,8,1,20160104,9.00,8,97,153,0
55C19921,5,36,2,2,3,3,10,492,2,8,11,20160126,9.00,2,62,102,0
55C14234,5,1,2,2,4,4,12,171,1,8,1,20160207,5.00,7,94,143,0
55C17F95,5,1,2,2,3,3,11,107,1,8,2,20160107,5.00,0,77,56,0
55C15250,5,1,2,2,4,4,12,171,1,8,2,20160112,5.00,0,48,184,0
55C2E452,5,33,2,7,4,15,41,143,1,9,11,20160208,6.50,1,26,191,0
55C2C016,5,33,2,7,4,15,40,142,1,9,2,20160119,6.50,0,17,157,1
55C2C622,5,33,2,7,4,15,40,142,1,9,2,20160117,5.00,0,15,174,0
55E84B27,5,3,1,4,3,3,8,25,1,10,1,20151231,5.00,4,50,58,0
55EA2A06,5,33,2,1,4,15,41,163,1,8,11,20160216,9.00,2,30,90,0
56053226,5,10,2,4,4,4,9,14,2,9,2,20160302,4.00,3,92,174,0
5604C012,5,6,2,2,4,4,9,339,2,2,11,20160401,9.00,1,30,191,0
56049B75,5,64,2,1,3,8,37,135,1,8,9,20160311,1.50,0,22,2,0
56053B35,5,10,2,4,4,4,9,14,2,9,5,20160303,4.00,4,148,99,0
56054D53,5,10,2,4,3,3,10,15,2,9,2,20160301,4.00,2,50,174,0
5604F363,5,9,2,4,3,3,10,241,2,8,2,20160407,6.50,4,33,145,0
5604D331,5,9,2,2,4,4,9,188,2,2,11,20160319,9.00,0,56,162,0
5604E549,5,9,2,4,4,4,9,188,2,8,2,20160318,8.00,0,139,51,0
55FD1F59,5,6,2,7,4,4,12,44,1,9,2,20160612,6.50,49,2,6,0
55FF2C84,5,6,2,2,4,4,12,154,1,8,5,20160317,9.00,0,88,196,0
55C77117,5,13,2,2,3,3,8,108,1,8,1,20151231,6.50,4,13,140,0
55C74270,5,4,2,4,4,4,12,152,1,9,2,20160122,8.00,0,30,179,0
55C62C92,5,22,2,7,4,4,9,101,2,8,11,20160215,8.00,1,149,90,0
56023864,5,9,2,2,4,4,12,155,1,2,1,20160311,8.00,12,38,38,0
56021630,5,7,2,2,4,4,12,186,1,8,9,20160301,8.00,2,78,87,0
5.60E+58,5,7,2,2,4,4,12,186,1,8,5,20160304,8.00,5,9,454,1
55E21840,5,1,2,5,3,3,6,489,1,2,8,20160116,9.00,0,29,149,0
55E15848,5,82,2,1,3,8,16,82,1,9,8,0,5.50,0,0,0,0
55E13412,5,31,2,1,3,8,25,81,2,9,13,20160113,8.00,0,48,147,0
55E2C008,5,6,1,1,4,4,12,44,1,10,5,20160208,5.00,1,39,215,0
55E2CB19,5,6,1,1,4,4,12,44,1,10,11,20160208,5.00,1,63,152,0
55E15F55,5,125,2,1,3,8,25,444,1,8,2,20160112,9.00,0,52,13,0
55E1AA30,5,33,2,2,3,8,25,249,2,8,2,20160106,6.50,0,14,83,0
559C0E10,5,6,1,4,4,4,12,44,1,10,8,20160201,3.00,1,79,64,0
559C2028,5,6,1,4,4,4,12,44,1,10,3,20160202,3.00,2,57,52,0
55C16F79,5,22,2,2,4,4,12,171,1,8,11,20160111,8.00,0,84,145,0
55C16670,5,16,2,2,4,4,12,171,1,8,1,20160112,5.00,0,28,260,1
55A2DB51,5,10,2,4,3,3,10,15,2,9,4,20160108,5.00,0,90,99,0
55BAAA46,5,13,2,2,4,4,12,77,1,9,2,20160104,5.00,8,97,167,0
568FAC76,5,9,2,1,3,3,10,210,2,8,2,20160330,4.00,3,77,29,0
56A51759,5,9,2,1,3,3,10,210,2,8,2,20160509,4.00,9,115,78,0
55D71622,5,1,1,4,3,3,10,109,2,10,2,20151230,2.00,3,65,217,0
55D71C28,5,1,1,4,4,4,9,95,2,10,3,20160103,2.00,7,109,458,0
55D9EB47,5,9,2,7,4,4,9,246,2,2,11,20160302,6.50,3,10,287,1
55D6CC48,5,2,1,4,4,4,9,100,2,10,11,20160126,3.00,2,22,423,0
55D73755,5,2,1,4,3,3,10,98,2,10,2,20160219,3.00,0,27,238,0
56A4F828,5,9,2,1,4,4,9,211,2,8,2,20160510,6.50,2,17,262,1
56A52371,5,9,2,1,4,4,9,211,2,8,2,20160510,6.50,2,41,170,0
56A44347,5,56,2,1,4,10,9,396,2,10,2,0,1.00,0,0,0,0
56A44751,5,56,2,1,4,10,9,396,2,10,2,0,1.00,0,0,0,0
56A58367,5,9,2,1,3,3,10,210,2,8,2,20160527,4.00,2,131,220,0
56A9F606,5,9,2,2,3,3,10,241,2,8,5,20160504,8.00,10,28,276,1
56CBE189,5,34,2,4,3,3,11,90,2,8,2,20160530,5.00,3,140,173,0
56CC7234,5,16,2,4,4,4,12,46,1,9,1,20160524,2.50,4,215,474,0
56CC6925,5,16,2,4,4,4,12,46,1,9,1,20160505,2.00,0,88,743,0
56CBF812,5,16,2,4,3,3,11,232,2,8,10,20160530,4.00,3,96,256,0
56CC4B95,5,16,2,4,4,4,12,46,1,9,1,20160509,2.00,1,188,667,0
56CC3A78,5,16,2,4,4,4,12,46,1,8,5,20160522,3.00,2,118,293,0
56DB5747,5,87,2,4,4,4,9,230,2,8,1,20160509,5.00,1,65,469,1
56DC0521,5,9,2,1,4,4,12,155,1,2,2,20160505,9.00,0,110,206,0
55E45109,5,1,2,4,3,3,6,489,1,8,2,20151229,6.50,2,26,169,0
55E0FE58,5,33,2,1,3,8,25,258,2,8,2,0,6.50,0,0,0,0
55E48864,5,20,2,1,3,8,16,37,1,9,13,20160209,4.50,2,8,464,1
55E57A06,5,3,2,5,3,3,10,117,2,2,2,20160109,8.00,0,32,272,1
55E12D05,5,19,2,1,3,8,16,39,1,8,2,20160126,6.50,2,30,178,0
55E27230,5,36,2,1,3,3,8,174,1,8,11,20160208,8.00,1,147,28,0
55E0F751,5,30,2,1,3,8,25,81,2,9,1,20160112,5.00,0,32,118,0
55E14529,5,82,2,1,3,8,15,35,2,9,13,0,5.50,0,0,0,0
55E32D17,5,1,2,4,4,4,12,93,1,9,1,20160114,4.00,0,37,419,1
55E4F674,5,10,1,1,4,4,9,14,2,10,1,20160201,7.50,1,29,170,0
56185828,5,33,2,2,3,8,24,201,1,8,1,20160517,6.50,9,23,183,0
56184206,5,7,2,2,3,3,8,190,1,2,2,20160322,9.00,0,107,115,0
561B1327,5,16,2,4,4,4,9,26,2,8,11,0,4.00,0,0,0,0
5619B375,5,9,1,4,4,4,12,155,1,10,8,20160427,5.00,0,84,143,0
56199C52,5,9,1,4,4,4,12,155,1,10,2,20160505,5.00,0,167,202,0
56199A50,5,9,1,4,4,4,12,155,1,10,10,20160429,5.00,0,37,508,1
5619B880,5,9,1,4,4,4,12,155,1,10,2,20160505,5.00,0,253,179,0
55E84117,5,3,1,4,3,3,8,25,1,10,2,20160102,5.00,6,59,58,0
55E82E98,5,1,2,5,4,4,9,348,2,9,4,20160112,6.50,0,31,386,1
55E9FD61,5,10,1,2,4,4,9,14,2,10,2,20160201,9.00,1,55,140,0
5619C896,5,9,1,4,4,4,12,155,1,10,1,20160426,5.00,0,21,293,1
56184A14,5,33,2,2,3,8,24,201,1,8,1,20160511,7.50,3,15,150,1
561C7E90,5,2,2,7,3,3,10,112,2,2,13,20160314,5.00,1,83,178,0
56114416,5,10,2,2,3,3,10,15,2,8,5,20160319,6.50,0,25,155,0
56CFF533,5,34,2,4,3,3,8,242,1,8,2,20160509,4.00,1,24,300,1
56D06545,5,24,1,4,3,3,8,223,1,10,1,20160505,1.50,5,164,122,0
56CFD096,5,36,2,4,4,4,12,122,1,8,2,20160513,5.00,5,13,439,1
56D05630,5,24,1,4,3,3,8,223,1,10,10,20160506,1.50,6,107,181,0
56DBFF15,5,90,1,4,3,3,10,213,2,9,3,0,4.00,0,0,0,0
55BFCD61,5,64,2,1,3,8,37,135,1,8,8,20160224,2.50,0,39,147,0
55BFCB59,5,64,2,1,3,8,37,135,1,8,4,20160224,2.50,0,36,141,0
55C08343,5,64,2,1,3,8,36,134,2,8,11,20160227,2.50,0,11,86,0
55C19416,5,1,2,2,3,3,10,318,2,8,1,20160208,5.00,1,46,115,0
55C13925,5,1,2,2,4,4,12,171,1,8,1,20160111,5.00,0,105,112,0
55C15D61,5,16,2,2,4,4,12,171,1,8,11,20160112,5.00,0,50,201,0
55C2CF31,5,33,2,7,4,15,40,142,2,9,2,20160123,5.00,0,0,0,0
55C21444,5,36,1,2,3,3,11,414,2,10,2,20151230,6.50,0,44,221,0
55C21141,5,1,2,2,4,4,9,101,2,2,2,20151231,7.50,4,71,129,0
55C2EB59,5,33,2,7,4,15,41,143,1,9,11,0,6.50,0,0,0,0
55C2B909,5,33,2,7,4,15,40,142,2,9,11,20160116,6.50,0,22,160,0
586C0723,5,6,2,5,3,3,11,431,2,8,2,20160509,4.00,1,207,68,0
56A51456,5,9,2,1,3,3,10,210,2,8,10,20160511,4.00,11,117,109,0
56027626,5,13,2,2,4,4,12,77,1,2,1,20160305,8.00,0,48,133,0
55E45D21,5,1,2,4,3,3,10,344,2,9,4,20151230,6.50,3,53,269,1
55E10C72,5,33,2,1,3,8,25,258,1,8,2,20160114,6.50,0,21,105,0
55E32408,5,22,2,4,4,4,12,93,1,9,1,20160113,4.00,0,76,287,0
55E42F75,6,1,1,4,3,3,10,344,2,10,2,20160107,5.00,0,19,241,0
55E2E545,5,6,1,1,4,4,12,44,1,10,2,20160209,5.00,2,79,269,0
55E43985,5,34,2,5,3,3,11,105,1,2,11,20160104,10.00,4,81,93,0
55E46731,5,1,2,4,3,3,10,344,2,9,3,20160115,6.50,0,25,210,0
55E2F359,5,33,2,2,4,15,41,143,1,8,1,0,8.00,0,0,0,0
55E57298,5,3,2,5,3,3,8,25,1,2,2,20151230,9.00,3,31,201,0
55E1AF35,5,33,2,2,3,8,24,201,1,8,2,20160110,6.50,0,13,69,0
55E3DA90,5,1,1,4,4,4,9,348,2,10,4,20160104,5.00,4,68,391,1
55E3CA74,5,1,1,4,4,4,9,348,2,10,5,20160104,5.00,4,42,395,1
55E21E46,5,3,1,5,3,3,6,10,1,10,8,20160104,9.00,8,67,113,0
55E3B452,5,1,2,5,4,4,9,348,2,2,2,20160104,9.00,4,53,327,1
55E33626,5,1,2,4,3,3,8,162,2,2,2,0,5.00,0,0,0,0
55E24282,5,1,2,5,3,3,11,458,1,2,2,20160112,9.00,0,27,206,1
55E45715,5,87,2,4,3,3,6,525,1,2,11,20160109,11.50,0,8,257,1
56120206,5,92,2,1,4,15,43,164,2,8,13,20160327,4.00,14,25,29,0
56114F27,5,16,2,4,4,15,40,247,2,9,2,20160408,3.00,5,29,56,0
56116C56,5,16,2,4,4,15,41,248,1,8,3,20160406,3.00,3,23,182,0
56116549,5,16,2,4,4,15,41,248,1,8,1,20160406,3.00,3,15,148,1
56102C36,5,9,2,1,4,4,9,243,2,8,2,20160406,6.50,3,37,262,1
563D8D53,5,9,1,1,3,3,10,241,2,10,5,20160329,5.00,2,38,152,0
563D7327,5,9,1,1,3,3,8,498,2,10,2,20160311,4.00,0,83,173,0
563AA206,5,9,2,1,3,3,10,542,2,8,2,20160308,5.00,9,51,70,0
563D7C36,5,9,1,1,3,3,10,241,2,10,1,20160330,5.00,3,19,211,1
563CD670,5,16,2,2,4,4,9,167,2,8,1,20160319,5.00,6,24,69,0
56408412,5,19,2,1,3,8,15,38,2,8,2,20160419,6.50,2,31,139,0
565C2787,5,16,2,4,3,3,8,217,2,9,1,20160426,2.50,0,101,118,0
5696BE86,5,9,2,1,4,4,9,211,2,8,11,20160510,5.00,2,19,161,0
56968F39,5,34,2,2,3,3,8,242,1,2,2,20160504,6.50,4,96,132,0
5696EC32,5,9,1,4,3,3,10,210,2,10,2,20160510,3.00,10,119,97,0
567CA303,5,10,2,1,4,4,9,14,2,2,2,20160307,9.00,8,256,138,0
56219694,5,1,2,1,4,4,9,95,2,2,2,20160301,7.50,2,97,198,0
561FCB35,5,16,2,4,4,4,12,46,1,9,8,20160404,4.00,1,149,117,0
567C9185,5,10,2,1,4,4,9,14,2,2,1,20160308,9.00,9,276,102,0
567C8B79,5,10,2,1,4,4,9,14,2,2,11,20160308,8.00,9,123,191,0
55F28646,6,25,2,4,4,4,9,127,2,8,2,20160315,9.00,2,131,226,0
5676AD77,5,6,1,4,4,4,12,44,1,10,2,20160422,2.50,5,105,180,0
5676D820,5,6,1,4,4,4,12,44,1,10,8,20160419,2.50,2,232,604,0
5676A165,5,6,1,4,4,4,12,44,1,10,1,20160419,2.50,2,145,609,0
56769A58,5,6,1,4,4,4,12,44,1,10,2,20160419,2.50,2,184,606,0
5693B004,5,80,2,1,3,8,15,500,2,8,1,20160419,3.50,2,8,146,0
5693B610,5,80,2,1,3,8,16,486,1,8,1,20160419,3.50,2,13,103,0
56A10F27,5,16,2,4,4,4,9,26,2,8,1,20160325,4.00,5,25,455,1
56BF8D33,5,48,2,2,3,3,6,189,1,2,8,20160323,10.00,0,27,361,1
56DB6359,5,36,2,4,4,4,9,230,2,8,2,20160510,5.00,2,195,463,1
566E6052,5,9,2,2,4,4,9,188,2,2,5,20160415,10.00,5,26,274,1
56638977,5,25,2,1,3,3,10,153,2,2,2,20160225,9.00,0,32,183,0
566F9662,5,2,2,16,3,3,10,112,2,2,1,20160317,5.00,0,88,57,0
566F8343,5,2,2,7,4,4,9,45,2,2,2,20160315,6.50,2,234,114,0
569A8F63,5,9,2,4,4,4,9,188,2,9,2,20160405,6.50,5,91,203,0
5698AA78,5,44,2,1,3,3,8,215,2,9,2,20160512,2.00,12,7,355,1
56990B75,5,53,2,1,3,3,8,215,2,9,2,20160509,3.00,9,24,237,1
569AA888,5,9,2,2,4,4,12,155,1,8,8,20160422,8.00,5,171,226,0
565A4D13,5,33,2,1,4,15,40,159,2,8,2,20160524,6.50,4,60,87,0
565A4606,5,33,2,1,4,15,40,159,2,8,4,20160509,6.50,1,54,117,0
565A6537,5,33,2,1,4,15,41,163,1,8,1,20160405,6.50,0,39,116,0
565A6D45,5,33,2,1,4,15,41,163,1,8,1,0,6.50,0,28,114,0
565A5D29,5,33,2,1,4,15,40,159,2,8,2,20160525,6.50,5,36,57,0
565A5420,5,33,2,1,4,15,40,159,2,8,1,20160524,6.50,4,59,252,0
565DC399,5,16,2,4,4,4,9,26,2,9,5,20160319,2.50,0,176,154,0
561FD949,5,16,2,4,4,4,12,46,1,9,5,20160404,4.00,1,112,116,0
56200997,5,16,2,4,3,3,10,104,2,9,2,20160305,2.50,13,29,259,0
561FFB83,5,16,2,4,3,3,10,104,2,9,1,20160324,2.00,0,78,52,0
56221016,5,16,2,4,3,3,10,104,2,8,3,20160510,4.00,2,101,255,0
561FED69,5,16,2,4,3,3,10,104,2,9,11,20160324,2.00,0,61,42,0
564F8048,5,7,2,2,3,3,8,190,1,2,10,20160330,9.00,3,14,307,1
55F26008,5,25,2,7,4,4,9,127,2,2,5,20160319,10.00,6,3,3,0
55F27A34,6,25,2,4,4,4,9,127,2,8,2,20160315,9.00,2,188,195,0
564F6319,5,13,2,2,3,3,6,277,1,2,2,20160329,6.50,2,49,147,0
564F7335,5,7,2,2,3,3,6,13,1,2,2,20160319,9.00,6,35,119,0
56AE6844,5,33,2,5,4,15,41,143,1,2,3,20160603,9.00,1,39,57,0
566F7A34,5,2,2,7,4,4,9,45,2,2,1,20160316,6.50,3,162,167,0
5627D189,5,16,2,4,4,4,9,26,2,9,1,20160311,2.50,0,137,149,0
56272F27,5,33,2,1,3,8,25,249,1,8,11,20160417,5.00,7,16,189,0
5627AE54,5,16,2,4,4,4,12,46,1,8,1,20160308,5.00,2,223,76,0
56273D41,5,33,2,1,3,8,25,249,1,8,13,20160412,6.50,2,38,42,0
5696FF51,5,10,2,2,3,3,10,15,2,2,2,20160501,6.50,7,16,313,1
565A7452,5,33,2,1,4,15,41,163,1,8,1,20160411,6.50,1,34,114,0
565C2282,5,16,2,4,3,3,8,217,1,9,1,20160426,2.50,0,64,240,0
56988339,5,44,2,1,4,4,12,214,1,9,5,20160511,2.00,3,63,246,0
56992703,5,53,2,1,4,4,12,214,1,9,5,20160508,3.00,0,76,248,0
5698E436,5,5,2,1,4,4,12,214,1,9,2,0,3.00,0,0,0,0
56991484,5,53,2,1,3,3,8,215,1,9,2,20160511,3.00,11,68,194,0
569A1036,5,34,2,1,3,3,8,242,2,8,2,20160502,9.00,2,88,158,0
56DBC961,5,87,1,4,3,3,10,213,2,9,3,0,3.00,0,0,0,0
561FC428,5,2,2,4,4,4,9,45,2,2,2,20160318,5.00,0,45,82,0
564E6262,5,41,2,1,4,15,33,518,1,2,13,20160402,2.00,20,15,200,1
57460D65,5,10,2,1,3,3,10,15,1,8,12,20160617,6.50,0,0,1,0
5.75E+18,5,10,2,1,4,4,9,14,2,2,12,20160806,8.00,0,0,0,0
57468585,5,10,2,1,3,3,10,15,2,2,11,0,8.00,0,0,0,0
57466F63,5,10,2,1,3,3,10,15,1,2,1,0,8.00,0,0,0,0
57466351,5,10,2,1,4,4,9,14,2,2,1,0,8.00,0,0,0,0
57464B27,5,10,2,1,4,4,9,14,2,2,1,0,8.00,0,0,0,0
57462F99,5,10,2,1,4,4,9,14,2,2,1,20160528,8.00,0,0,0,0
57467468,5,10,2,1,3,3,10,15,1,2,1,20160713,8.00,12,0,0,0
57461472,5,10,2,1,3,3,10,15,1,2,2,0,8.00,0,0,0,0
57465840,5,10,2,1,4,4,9,14,2,2,11,0,8.00,0,0,0,0
579A6B63,5,16,2,2,4,4,9,167,2,8,1,20160516,4.00,1,745,82,0
579CFF23,5,33,2,2,4,15,40,159,2,8,11,20160523,5.00,3,269,118,0
579CF008,5,33,2,2,3,8,25,258,2,8,1,20160518,5.00,3,86,522,1
579A7E82,5,9,2,2,4,4,9,323,2,8,4,20160516,4.00,1,563,95,0
579D0D37,5,33,2,2,4,15,41,163,1,8,8,20160525,5.00,5,255,195,0
579AB638,5,16,2,2,4,4,12,171,1,8,5,20160516,4.00,1,482,110,0
579A8589,5,9,2,2,4,4,9,323,2,8,2,20160516,4.00,1,535,156,0
579AA117,5,16,2,2,4,4,12,171,1,8,8,20160516,4.00,1,690,96,0
579C3420,5,104,2,2,4,15,43,164,2,8,11,20160528,3.50,3,167,285,0
570C9250,5,6,2,5,4,4,12,44,1,9,8,20160204,4.00,4,57,120,0
57095B27,5,7,2,2,4,4,12,186,1,8,8,0,13.00,0,0,0,0
570CE937,5,6,2,5,4,4,12,44,1,9,1,20160116,4.00,0,49,183,0
5.71E+98,5,7,2,2,4,4,12,186,1,2,1,0,13.00,0,0,0,0
5709C533,5,87,2,2,4,4,12,539,1,2,8,0,13.00,0,0,0,0
570CA569,5,6,2,5,4,4,12,44,1,9,11,20160115,4.00,0,42,359,1
57097452,5,7,2,2,4,4,12,186,1,8,2,0,13.00,0,0,0,0
56EBA420,5,34,2,4,3,3,6,89,1,8,2,20160510,5.00,2,33,353,1
56EBBB43,5,34,2,4,3,3,6,89,1,8,10,20160511,5.00,3,34,245,1
56EADD21,5,16,2,4,4,4,9,26,2,9,2,20160416,2.00,6,112,768,0
56EAFA50,5,7,2,4,4,4,12,233,1,9,2,20160509,3.00,1,159,88,0
56F7CD33,5,16,2,5,4,4,9,167,2,8,2,20160202,5.00,2,64,81,0
56F8D496,5,87,2,4,3,3,8,407,1,8,10,20160510,5.00,2,38,155,0
570CAB75,5,6,2,5,4,4,12,44,1,9,10,20160210,4.00,17,8,288,0
56E7BA18,5,91,2,1,3,3,10,61,2,2,2,0,9.00,0,0,0,0
56EB0561,5,7,2,4,4,4,12,233,1,9,1,20160509,3.00,1,220,187,0
56EB1E86,5,7,1,4,4,4,12,233,1,10,2,20160609,4.00,1,231,288,0
56EB0965,5,7,1,4,4,4,12,233,1,10,2,20160609,4.00,1,169,328,0
56EB2694,5,7,1,4,4,4,12,233,1,10,10,20160609,4.00,1,98,425,1
56EAD513,5,16,2,4,4,4,9,26,2,9,1,20160414,2.00,4,38,716,1
57462791,5,10,2,1,3,3,10,15,1,2,1,0,8.00,0,0,0,0
57467B75,5,10,2,1,3,3,10,15,2,2,9,0,8.00,0,0,0,0
571B4210,5,5,2,4,3,3,8,544,1,10,2,20160412,3.00,2,26,166,0
579D1444,5,33,2,2,4,15,41,163,1,8,2,20160528,5.00,3,103,462,1
579AD771,5,16,2,2,3,3,8,170,1,8,8,20160517,3.00,2,133,356,0
579ADB75,5,16,2,2,3,3,8,170,1,8,11,20160517,3.00,2,87,356,1
579AE181,5,16,2,2,3,3,8,170,1,8,2,20160517,3.00,2,77,359,1
579AE686,5,16,2,2,3,3,8,170,1,8,1,20160519,3.00,4,81,382,1
579AEB91,5,7,2,2,3,3,8,170,1,8,11,20160517,5.00,2,61,352,1
579CF816,5,33,2,2,3,8,24,250,1,8,1,20160516,5.00,1,110,433,1
579D0630,5,33,2,2,4,15,40,159,2,8,4,20160525,5.00,5,367,79,0
57410173,5,33,2,2,4,15,41,163,1,8,8,20160308,6.50,2,32,226,1
5709B113,5,7,2,2,3,3,8,190,2,2,14,20160614,14.00,0,0,1,0
5709A096,5,7,2,2,4,4,12,186,1,2,14,0,15.00,0,0,0,0
57096941,5,7,2,2,4,4,12,186,1,8,3,0,13.00,0,0,0,0
570C6404,5,6,2,5,4,4,12,44,1,9,11,20160203,4.00,3,65,151,0
57098B75,5,7,2,2,3,3,8,190,2,8,3,0,11.50,0,0,0,0
5709B719,5,34,2,2,4,4,12,154,1,2,3,0,11.50,0,0,0,0
570CC905,5,6,2,5,4,4,12,44,1,9,11,20160130,4.00,6,33,118,0
5756A816,5,9,2,1,4,4,9,188,2,2,2,0,8.00,0,0,1,0
5756D056,5,9,2,1,3,3,10,241,2,8,1,0,6.50,0,1,0,0
5680D375,5,5,2,2,4,4,12,18,1,9,2,20160407,6.50,7,30,279,1
5682AA46,5,9,1,2,3,3,6,545,1,10,3,20160329,3.00,16,29,268,1
5682E909,5,36,2,2,3,3,10,429,2,8,2,20160331,6.50,4,23,111,0
56832D77,5,5,2,2,3,3,8,59,1,9,2,20160312,6.50,13,32,183,0
5682AE50,5,9,1,2,3,3,6,545,1,10,2,0,3.00,0,36,289,1
5.64E+06,5,16,2,4,4,4,12,46,1,9,10,20160401,2.50,1,96,94,0
56426795,5,16,2,4,4,4,12,46,1,9,2,20160401,2.50,1,123,200,0
56427913,5,16,2,4,4,4,12,46,1,9,1,20160401,2.50,1,278,74,0
56411B63,5,13,2,2,4,4,12,77,1,2,1,20160330,8.00,17,22,342,1
56428222,5,16,2,4,4,4,12,46,1,9,5,20160401,2.50,1,84,237,0
56545585,5,6,2,2,4,4,12,154,1,2,2,20160329,10.00,2,107,197,0
56543149,5,9,2,2,4,4,9,188,2,8,2,20160407,8.00,7,16,252,1
56541622,5,10,2,2,4,4,9,14,2,8,2,20160405,6.50,5,46,370,1
56542537,5,9,2,2,4,4,9,188,2,8,9,20160406,8.00,6,11,390,1
56544C76,5,5,2,2,4,4,12,18,1,2,1,20160424,9.00,7,37,427,1
565FDE38,5,7,2,2,4,4,12,186,1,8,8,20160510,9.00,2,60,53,0
565FFA66,5,10,2,2,4,4,9,14,2,2,2,20160407,8.00,7,9,398,1
565FE747,5,34,2,2,4,4,12,155,1,2,1,20160506,9.00,0,64,120,0
565FFF71,5,10,2,2,3,3,10,15,2,2,2,20160328,8.00,15,34,193,0
56600F87,5,33,2,2,3,8,24,201,1,2,1,20160321,7.50,1,10,191,1
56600880,5,33,2,2,3,8,25,249,2,2,11,20160324,6.50,4,18,203,0
565FF056,5,7,2,2,3,3,8,190,2,8,2,20160510,6.50,10,59,182,0
5660C468,5,9,2,7,3,3,10,241,2,2,2,20160606,9.00,3,66,333,1
